artist,artist_id,date
Feder,5KnoVkIUGmK0PiDKMjz2LM,2019-05-12
Imany,74eY8wbrhhVD7pACbBHwHw,2019-05-12
RedOne,6O9WquDfQTxGRZqZUXVEQx,2019-05-12
Lilly Wood and The Prick,50OApTJurDusIo9dGTqSU4,2019-05-12
Taao Kross,0Al4ayMbqJHdmKp7DzDLjI,2019-05-19
Mosimann,7sAqpkrQBaOkddsv1Tz1XK,2019-05-19
Kideko,0ZwQMCRqfyh1OGQkBh9Cnj,2019-05-26
Afro Bros,3wtMPMvPtiFylbnNXF6CAj,2019-06-02
Scott Helman,2LgklPXmvWVOQfzPVkuChg,2019-06-09
Steff da Campo,7Bo6vpAmmhylCRWoHSBkcZ,2019-06-09
Beret,0ZHPrnImGh4re3TbSNkoZl,2019-06-16
Matoma,4YXycRbyyAE0wozTk7QMEq,2019-06-16
Rudimental,4WN5naL3ofxrVBgFpguzKo,2019-06-23
Mesto,0RViEWnZO2VhmY4oI0PhF9,2019-06-23
Monarchy,4YXRO4slasYnty9nb73LrO,2019-07-07
Blaya,0kWbj6PdoovMr1GXFcvJ5A,2019-07-07
GAMPER & DADONI,6HQ6vf4AloXyVNdyJhrX1J,2019-07-14
NOËP,0SjnenkLIpqRE9SUzogeOp,2019-07-28
LUM!X,0TKFPt9w0AAEnhB9bd0pLy,2019-08-04
Plastik Funk,7wmCy21VjfmbP8DznMJe8v,2019-08-04
Joel Corry,6DgP9otnZw5z6daOntINxp,2019-08-18
Dabin,7lZauDnRoAC3kmaYae2opv,2019-05-12
GANZ,6sUbCA1obWzdoJ1FM3I9Ks,2019-05-12
sober rob,532VhOtZQ47TWSTGwbZ4kF,2019-05-12
Lani Rose,7bdI7Q9ffxcej6cfVUktvb,2019-05-12
Kilter,2syYGtINPRno1nxxil7UcJ,2019-05-12
Adventure Club,5CdJjUi9f0cVgo9nFuJrFa,2019-05-12
Ghastly,2Sa4c9qKaI7ILJs8D6gUCh,2019-05-12
Ella Vos,2zmrsXMHxagFz6vI2cD7r6,2019-05-12
DNMO,3cMInYqk6yzf37zo8iznoz,2019-05-12
Jaron,4kerBatvaELCGJDnDqW5oq,2019-05-12
Lucianblomkamp,1SG4PrT6nLKmqDJ7SfKRJV,2019-05-12
MISSIO,2HOMW1liAxI3URnEq95SMS,2019-05-12
Sky,62UdSpLGWjDU75OAFKLxWV,2019-05-12
LEO ISLO,5VqnicC0xT5ja3283N8Yde,2019-05-12
Łaszewo,6jxGLrn1I14RIeRYodOpLN,2019-05-12
Hanne Mjøen,2xDZ8qyyE2Ti4wL1Ob1T7V,2019-05-12
3LAU,4YLQaW1UU3mrVetC8gNkg5,2019-05-12
Covex,2BlB5MW4WdyyglpczlQ6Mm,2019-05-12
BETWEEN FRIENDS,2HkSsS8O2U2gPhnCGVN5vn,2019-05-12
Yung Sum,2kMfOad7vI5MUraDWi8gUS,2019-05-12
Niykee Heaton,63bCkf4n15jiKjHhLV7kSZ,2019-05-12
laye,0Ae6oW3ISslTTIL7lIcCkn,2019-05-12
EXES,39R87tT1qaTxHwu5m87USa,2019-05-12
Mishegas,1F3BcbR6yzILOCzzA3i0Rh,2019-05-12
Fossa Beats,2J7Bw3q4TQwPwSjNPmASKt,2019-05-12
YAS,7gPc9VjYGK7UT9MfOJybeY,2019-05-12
Stonefox,3lQvg5w1PYUH7HzcbTBsLu,2019-05-12
Louis Vivet,5c8rdJfIrtDTnRak9cuzwv,2019-05-12
Jay Rodger,2PXnnw0tSUW2dYFOR7U594,2019-05-12
Planet Of Sound,4ZdAf6hSgPoUKGUYcJKYWM,2019-05-12
EvenS,6xntWWHXwBPaj2oho3l2nZ,2019-05-12
MitiS & MaHi,7veGFist36VMB0cCnOAB8a,2019-05-12
SALM,6SZ1DyinigW8TQRf3jSFz7,2019-05-12
Apex,7pQD0AmPKG2tkjzDauKkqq,2019-05-12
ENiGMA Dubz,7ygSJBM6sZ0vXGJvjnL1V5,2019-05-12
WILD,0jcaMhfyinUx3Pj8w4nmWZ,2019-05-12
The Strumbellas,6ujr1NkqbZpYOhquczUUfl,2019-05-12
PLS&TY,14byx2nRysWNtgauCXscKT,2019-05-19
Tep No,7MlotYZhHjOlXcvmwrITj8,2019-05-26
PatrickReza,1tJnPDE5oPDB6ZqMsCTTYx,2019-05-26
Jarryd James,23IZADrJHPStZ6aMxJVq3s,2019-05-26
Raider,7nn5NpdRkUM4QiqegMSmEo,2019-05-26
Royal & the Serpent,64EHXDoln95lnccszdPum0,2019-05-26
Syence,4VfTgWhy9PKLJN3xKJcDqf,2019-05-26
Ponette,1FJHPnmVpsqtad5lE89HwN,2019-05-26
Jane XØ,5keDbKEPwrbe36cPzRpzsK,2019-05-26
Shy Girls,4oFdxup3UmMDNoLLITyDrs,2019-05-26
BANKS,2xe8IXgCTpwHE3eA9hTs4n,2019-05-26
XYLØ,6ioOEWNNGK40H8xrGj6XPW,2019-05-26
Mura Masa,5Q81rlcTFh3k6DQJXPdsot,2019-05-26
Golden Vessel,6bJCrLZcvsBMzve04BmgwS,2019-05-26
Vorsa,1gh8GYfxnY6D9nXPQ1Pb6g,2019-05-26
PLÜM,4NTnwCK3RqTBH7TFIQrkfL,2019-05-26
MXMS,385fK73L7PCt3RMlZQOu6t,2019-05-26
Ashe,6P5NO5hzJbuOqSdyPB7SJM,2019-05-26
Made in Heights,71zBpZsf6YDEBfWayKdAOA,2019-05-26
Thomston,0VQKssIfRKfSd7IfW3JIP1,2019-05-26
Medasin,62vbsDRAq0qHdezaCOzB0T,2019-05-26
Traces,0OPEleS7C88ZftzUnPLGhx,2019-05-26
FRENSHIP,7xEFii6utZmQ61kX59HmLH,2019-05-26
Cautious Clay,6iWuBN32BqCJAeXW6o3nil,2019-05-26
slenderbodies,3S4d3YRNGg2OhnNm3QvfhA,2019-05-26
Austin Ward,3iQH8Wnh2zRBvZEdoV2aHz,2019-05-26
SYML,6AyATGg7mDgBlZ4N5uNog0,2019-05-26
Tycho,5oOhM2DFWab8XhSdQiITry,2019-05-26
BAILE,135mViPxje2MED7hOnn2j9,2019-05-26
Ollie,5OyoCvyau6TiGqcCKnDBCR,2019-06-16
Rosenfeld,3p2pMpzDerhMR4w2xZyHWg,2019-06-16
Echos,6SnMMbLQ4iS8WIyt3ksmCR,2019-06-16
Olive B,7nuwunwXRTVnt5vapnCthz,2019-06-16
Sonn,1VURTzU1i6o1agHFXs3V4E,2019-06-16
Broods,5r5Va4lVQ1zjEfbJSrmCsS,2019-06-16
Kerli,4IFgewC2urR62Fwt7uAU03,2019-06-16
BAUM,4XUgU65QR7O1xlzuRRCcUQ,2019-06-16
Taska Black,3XFcu2NnGWceLNdxRCfYH3,2019-06-16
Madnap,6iMPqGUG6S7G5vFISJoHg4,2019-06-16
pluko,01qbSocTDAe2DmKayS89A5,2019-06-16
Dillistone,7ypPN35cJ9wfF2Zs7aYS33,2019-06-16
YULTRON,3n2H1XlCyS1WQ0vyVUFEma,2019-06-16
RITUAL,3RP50pmG8Wz1mhNCidQj68,2019-06-16
Madeon,4pb4rqWSoGUgxm63xmJ8xc,2019-06-16
Petit Biscuit,6gK1Uct5FEdaUWRWpU4Cl2,2019-06-16
Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,2019-06-16
Nomis,37mWKkiPlMkNVzWRboyRM8,2019-06-16
Houses,648kpaANsUr1HABoE4mkPw,2019-06-16
Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,2019-06-16
Tourist,2ABBMkcUeM9hdpimo86mo6,2019-06-16
paperdreams,6DR88Kb7VgMiG4evXP6Oel,2019-06-16
Sublab,3tjRdPCZTpme7vslZJYtJx,2019-06-16
Haulm,6a0Kn7yto6kNqngYq9fC21,2019-06-16
Owsey,6HYyeW4R4oZbUvkjG7t3qH,2019-06-16
ILLENIUM,45eNHdiiabvmbp4erw26rg,2019-07-07
Anson Seabra,2jHp7gQArCQrlMvdrIVFCg,2019-07-07
Essenger,3vc0JWD1Nj1VLrgJ1x3cjE,2019-07-07
Cassette Tapes,720HJ3Ql6chO1V56okaUSV,2019-07-07
why try,1cdluY0DcEJUawWSOdCTVC,2019-07-07
Instupendo,3ctnkEZGtVBTxS7IMin8nC,2019-07-07
Bronze Whale,448VwSmqc6SpRDqK5WYXIt,2019-07-07
OTR,0oeUdHJ3cy1oveb8WguJJt,2019-07-07
Hayden James,4csQIMQm6vI2A2SCVDuM2z,2019-07-07
AURORA,1WgXqy2Dd70QQOU7Ay074N,2019-07-07
Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,2019-07-07
AWAY,2ZmerElhvxg8uVKCmlZ4ij,2019-07-07
Milk & Bone,4fmvA5uVlZUNsje29D1PaW,2019-07-07
ilo ilo,0rSZHzeyKxdfnQLoTIbq6U,2019-07-07
Boombox Cartel,4m1yRHUMhvB8gKAJTjK4kO,2019-07-07
Phoebe Ryan,4N874uPqBka1QiCvnCVOtr,2019-07-07
Sigrid,4TrraAsitQKl821DQY42cZ,2019-07-07
Hazey Eyes,3r0RZ55RKisnnF0jVcYrVR,2019-07-07
Disclosure,6nS5roXSAGhTGr34W6n7Et,2019-07-07
Gill Chang,7p24N1hqcZaGRNmaYMCTjx,2019-07-07
Kazukii,5d07MpiIaNmmEMTq79KAga,2019-07-07
Aso,45Ui3GdcxzbdJhhTtZLXO8,2019-07-07
Ólafur Arnalds,7E3BRXV9ZbCt5lQTCXMTia,2019-07-07
EDEN,1t20wYnTiAT0Bs7H1hv9Wt,2019-07-07
Jéja,7BOIhtXWB8DCWOykIHF2dh,2019-08-11
Yoe Mase,4IuWSIEfIed8aZb49YA4Cj,2019-08-11
Dylan Kidd,2nF0oLnczYJ9VUZsSHqKbk,2019-08-11
Aquilo,26GHRG8x1F4AzbCKzUaIbw,2019-08-11
Xander,6ysKfYgiKUTMCuq2fSTLK3,2019-08-11
Lonely in the Rain,42KUul1wLmOdQCEYf3MweS,2019-08-11
Jonas Langer,0Eps0bBZ4GQlllTZRHyQxN,2019-08-11
Tessa Violet,5DD5GZd4ElmQTy9NleMvKJ,2019-08-11
Triomphe,3hoXsvr32pFGEiJvju63jQ,2019-08-11
Galdive,0aMrhUHnOzfiPcMc2PGiaT,2019-08-11
Jermango Dreaming,3FzmHDnTOHBoH6BIwyllIj,2019-08-11
Bonobo,0cmWgDlu9CwTgxPhf403hb,2019-08-11
Big Gigantic,7o7mC95EDbJKTcPAAs8C3r,2019-08-11
James Hersey,0lzV2CiahHRiGd6qpADtPS,2019-08-11
Unlike Pluto,4zjO8Jhi2pciJJzd8Q6rga,2019-08-11
updog,1s5ZfyjywLsAr7PY4pmldn,2019-08-11
Bohnes,4aN7T7NNFFMRJgVbRPne8q,2019-08-11
Au/Ra,1eMmoIprPDWeFdB1FxU6ZV,2019-08-11
8 Graves,1YznSk5tLLp9BnzuNgghrZ,2019-08-11
Lucie xo,5qPNFcAGlZwPlcEKw3sVo6,2019-08-11
Tula,2rt1lA3wAA26HkcPjJtdlH,2019-08-11
Clairo,3l0CmX0FuQjFxr8SK7Vqag,2019-08-11
Lauv,5JZ7CnR6gTvEMKX4g70Amv,2019-08-11
Kyoto Black,6Vw4k1mznvSYROrxQuTX93,2019-08-11
Ok Moon,2YT2DEtRTNmUZkR53QaU20,2019-08-11
The Racer,0tTIByOzQYccmq4SpGiT9B,2019-08-11
moow,4dGUoQuMs1zVpafybz4O9d,2019-08-11
Snøw,5fSVkkuijRIpxuvSqysYiP,2019-08-11
w00ds,5PgMKzd3GrAPFZUqxdX1jy,2019-08-11
Sarcastic Sounds,1bq8rqNnfrojn0OSAfeNXJ,2019-08-11
Submotion Orchestra,3ceOFG1q86nQVpJliylpgA,2019-08-11
Koste,6tgHGou8FeGY9MmHNsIHYQ,2019-08-25
Módl,5bzrxLDkRjaILjtqXWppAC,2019-08-25
Dawncall,5dzYbfvhKNpTGO9eHjSnMq,2019-08-25
nøll,5wtzhSRB6edfUruFWvLxpL,2019-08-25
juuku,2ixBQngmF4ZFXYHi8sJTfl,2019-08-25
Kaivon,55FVjkpZs1zuo3zqBgrKtC,2019-08-25
Subfer,0CFUv5iCAvSy9DkMxIkUwG,2019-08-25
Jagwar Twin,4luZExkmgn39Kj5XsYWria,2019-08-25
Mia Vaile,38SIErfZNd7u2qlIzFeZqm,2019-08-25
Estherlivia,4OhRKbAMxTEq0d1W9MuxXJ,2019-08-25
CRAY,7pylhrS9HpyWwbTtmEqg9K,2019-08-25
LIV LI,7uaoz3Rki83lO2lYx2AOle,2019-08-25
TRACE,5k7Y2t4cB5dG219QgFCvXW,2019-08-25
SATICA,1cD70wZHi8HMyLYVDSV9We,2019-08-25
Hartley,7DpaPZ3DnHnTUl5mtFKv4U,2019-08-25
Big Wild,0PxzGnCYBpSuaI49OR94cA,2019-08-25
Jerry Folk,356FCJoyYWyzONni54Dgrv,2019-08-25
Conor Byrne,0hEeBhTVYUKs2B4PY2IdMB,2019-08-25
Blake Rose,7wLyGTO9vUS7ndlq4BvBGe,2019-08-25
Peter Manos,4K9aclpXgCPNFGEqRlFPal,2019-08-25
Yui,0r2iitlIO7Ogaxqy1DErUg,2019-08-25
Novo Amor,0rZp7G3gIH6WkyeXbrZnGi,2019-08-25
Love Supreme,29KoQai9cdLvwkP97hZ4W7,2019-08-25
Jon Bellion,50JJSqHUf2RQ9xsHs0KMHg,2019-08-25
Beauvois,6AbXJxYckXHpMDApmUyP8A,2019-08-25
Sub Urban,7gXb99Sf9nNmpNYeAgIQFG,2019-05-12
Diviners,22lnnGKlaDxk8sfzCNRJuA,2019-05-12
Tom Wilson,4W9vuLWmzlcGv6stGVWPPC,2019-05-12
Diamond Eyes,7u7MDzwo7VtVe7FhS3cq8Y,2019-05-12
Jim Yosef,40HDiLfKm0tXk2FxlJx6aO,2019-05-12
Summer Was Fun,13H2PbDHYtjo8v0R8HMAao,2019-05-12
Maduk,6TaaqqCMRMSpvNHClfnbEL,2019-05-12
Unknown Brain,0okpgBQamDqOZazBeH0J3I,2019-05-12
Simbai,3crJf5p7nUHziLEGTlikzg,2019-05-12
Whales,5zId1SmYy46E9v2KQsSTFR,2019-05-12
Emdi,5IuugmUXbSoEUqwwUA7Fxt,2019-05-12
Distrion,01amjyTlohCQrBLbM1scoO,2019-05-12
Lost Sky,157L8iTHgbdrKVxdQEXluh,2019-05-12
NIVIRO,2nsCjA4fEasmnlOK0wXU7T,2019-05-12
Debris,4SdjRO432fApGQp8iHbgIF,2019-05-12
Raiko,3WSfFTgrSbcAMbZaGfKvzC,2019-05-12
Tobu,1feoGrmmD8QmNqtK2Gdwy8,2019-05-12
Domastic,6IaUmXLyN20djYxvBlTk4c,2019-05-12
Convex,3x2v5nTMkMoH7JBb58aIyh,2019-05-12
ElementD,1E7kD5wnDgBGtEFvUL5UWv,2019-05-12
Rob Gasser,1WlxlG9IzXsq9MkneOPkxc,2019-05-12
Maryn,4H4iHbG7nopmzvkwsglVkM,2019-05-12
Halcyon,5qtSloRk8XxPdlDWkVDwWW,2019-05-12
Ascence,4nE5XDjvi5Gd4XbVnHGjnE,2019-05-12
Spektrum,54Dren7MU8rhloIAUbV4Yg,2019-05-12
Star Party,2VXRxdCCHHajU61ohOXnO1,2019-05-12
Koven,3UCbp6D1lvILlxRJT9LnFa,2019-05-12
Dirty Palm,4cZvsAtZm91PBC0tXlDrP0,2019-05-12
Kaivon,55FVjkpZs1zuo3zqBgrKtC,2019-05-12
Futuristik,5QNnf6MKpahSmcbfLpPgzF,2019-05-12
Clarx,0FlpBojQwomu07ckcyz3wr,2019-05-12
Valcos,1kNsz6ayxQSOfj8sXyEyF9,2019-05-12
Prismo,23ostNBoB9z6GMXLtHdg7y,2019-05-12
Omri,2Lku5fIu2jo19qXhz82Qio,2019-05-12
KIRA,11T32AM3Tp0oYZ3PEWHGLZ,2019-05-12
Robin Hustin,6FPDULwgllPquFdqdzj5gi,2019-05-12
Axol,1AT64PJc0geIUwVRqYqkTu,2019-05-12
ÉWN,5UM8lPoKfIKEVOHuqFDTOz,2019-05-12
Egzod,3exvMmrLV6o4R42YnG3Id6,2019-05-12
Feint,6RQ9kYbHisp1UUbnfwHNeU,2019-05-12
WiDE AWAKE,7bKJsFgjE6XoO5fDhTCCqX,2019-05-12
Rival,4u1nYxjl132D6rcMeYQ6Zz,2019-05-12
Mike Vallas,3bBb1wCpTPxl3KRfb2UbJb,2019-05-12
Raven & Kreyn,6STjC3QJTieuM5WHHtkGuh,2019-05-12
Subtact,6kx1NiHogZzkSU7lHMc3Ow,2019-05-12
Julius Dreisig,72fdBvuHxCR7PLvj0osbhR,2019-05-12
Deflo,2ymnkP4XtUiBfJK0mNKBEc,2019-05-12
Cartoon,2sf28o6euxEDpYkG9dMtuM,2019-05-12
Vosai,7u4uMBxwuDZsN7wGxzdiGw,2019-05-19
Besomorph,619CzMJPPWrCeZwx5qw6ko,2019-05-26
Mark Pettitt,1REKrvLf8oxn6YtXcvaepp,2019-05-26
AXEN,6JHNAPuxS36GObqF84lsX0,2019-06-02
Blooom,3Xtaqhj8MygkfndSArQOOS,2019-06-02
whogaux,0BoF1DBhly2uEIhAYAZFMg,2019-06-09
WATEVA,68D0OoPnJ7buwHp1YGrckH,2019-06-16
Aeden,2WIFU5KpTGyYWZs039dQPn,2019-06-23
RudeLies,7hf6L4LN1RTVN66IdBVpPr,2019-06-23
Hoober,32rfvsXfn7YDlDhG7Hh7Zd,2019-06-23
Max Brhon,5DxE39K4wk15NUk2c5zpeI,2019-06-30
Coopex,3UV0wVQkft6lKLDGioqnyO,2019-07-07
32Stitches,4NH2deLFDDB0YeV3PNLjWQ,2019-07-14
PatrickReza,1tJnPDE5oPDB6ZqMsCTTYx,2019-07-21
Beatcore,72et9F2RPU0kc5tQXtflxY,2019-07-28
Anna Yvette,2Ndq6RparrhEoceel7LC4Z,2019-07-28
Syn Cole,6i1GVNJCyyssRwXmnaeEFH,2019-07-28
Sk-Hall,7nsqCZ9SnOZQuH3WT0Oiso,2019-08-04
Spirix,45DhxmSg67EFf4eB9ZXRFo,2019-08-04
3rd Prototype,1zzlu7Aj6Dx6hFhS5sehOM,2019-08-18
ROY,0MbyCGeLIbsNuDRhII7Y1X,2019-08-25
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,2019-05-12
Yung Pinch,61qMnYXa1GxSBoV3IiYKjZ,2019-05-12
Maxo Kream,6xS5PpBWaVYraexEkEjjXv,2019-05-12
Lil Tjay,6jGMq4yGs7aQzuGsMgVgZR,2019-05-12
Young Nudy,5yPzzu25VzEk8qrGTLIrE1,2019-05-12
Octavian,5zfEatKLDdRkgbw6sdLBAQ,2019-05-12
Kevin Abstract,07EcmJpfAday8xGkslfanE,2019-05-12
Kelvyn Colt,3VV2TXkXYDYSUvtRRER3Wo,2019-05-12
Joe Young,34EjMvXuZmPcdnb4b9VA8U,2019-05-12
DDG,0WK3H9OErSn5zKOkOV5egm,2019-05-12
ADÉ,5pDY9dgZO8O1yNZDARb62q,2019-05-12
G-Eazy,02kJSzxNuaWGqwubyUba0Z,2019-05-12
Juicy J,5gCRApTajqwbnHHPbr2Fpi,2019-05-12
Tyla Yaweh,1MXZ0hsGic96dWRDKwAwdr,2019-05-12
Beast Coast,1Nd1g8fezKoJ6DGauWbZIm,2019-05-12
Yungeen Ace,7hj7ffJe6UkF1gsMpuweSI,2019-05-12
Freddie Gibbs,0Y4inQK6OespitzD6ijMwb,2019-05-12
T-Pain,3aQeKQSyrW4qWr35idm0cy,2019-05-12
Chuuwee,6ZBnvCszokLW4YHZ50uHY8,2019-05-12
Mercy,5GKkS8RaPZFIBh5dKHX9ll,2019-05-12
GASHI,0JOxt5QOwq0czoJxvSc5hS,2019-05-12
Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,2019-05-12
T.I.,4OBJLual30L7gRl5UkeRcT,2019-05-12
Kid Ink,6KZDXtSj0SzGOV705nNeh3,2019-05-12
Buddy,6PDLwWvgYNMfBRLqC1h5cJ,2019-05-12
Slowface,061CokvjfVqrXQcurI244R,2019-05-12
GoldLink,5XenQ7XfcvQdfIbpLEFaKQ,2019-05-12
Nbdy,1fQWUHoSWhlrc9rmHi2xnE,2019-05-12
Max Wassen,3tUS9mNjww0E2uwqbHbHz1,2019-05-12
Kodie Shane,1CUeN4GnHAGUk9nAXPorF4,2019-05-12
YGTUT,5rOkxO8Va1CnXhF7nrHMrU,2019-05-12
Tone Stith,756t7CBmWLNYsshVtS6P44,2019-05-12
B Young,7JMwO9tyFPMsb2KnsJqZlp,2019-05-12
Blac Youngsta,41klVmDluQZmGGqoidNfbe,2019-05-12
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,2019-05-19
London On Da Track,5Nf5yishRW9Ye174sJISkg,2019-05-19
Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa,2019-05-19
Skepta,2p1fiYHYiXz9qi0JJyxBzN,2019-05-19
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,2019-06-02
NLE Choppa,0ErzCpIMyLcjPiwT4elrtZ,2019-06-02
Ambjaay,3BbPRvYQ0M9SFmhkHXozLm,2019-06-09
KILLY,0gCGZZ1Ibo5QsOnll977PD,2019-06-23
Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,2019-06-23
Rick Ross,1sBkRIssrMs1AbVkOJbc7a,2019-06-30
Swagger Rite,3QTjKzRi18DafuSJ1ZQlxR,2019-06-30
Lil Tecca,4Ga1P7PMIsmqEZqhYZQgDo,2019-07-07
Headie One,6UCQYrcJ6wab6gnQ89OJFh,2019-07-07
Cousin Stizz,0KpCz7V5XRkqKuM1JDf56O,2019-07-14
Luke Christopher,787bCXOIvGeBw0Bc4kEjhD,2019-07-14
Ardian Bujupi,0pOruKWwgyqSLZhn4Xovs9,2019-07-14
Emil Stabil,2toxhc2iSbFHWgy3VMnqR7,2019-07-21
Ricky Rich,1gm1katIowFM22Ldqcw6DK,2019-07-21
Alan Walker,7vk5e3vY1uw9plTHJAMwjN,2019-07-28
Kent Jones,3jHBxvZ9gbBkZ17wKUqVsO,2019-07-28
Max B,7f35VZGDpomj11PXdNn5D9,2019-07-28
Jidenna,4TsHKU8l8Wq7n7OPVikirn,2019-07-28
BROCKHAMPTON,1Bl6wpkWCQ4KVgnASpvzzA,2019-08-04
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,2019-08-11
Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,2019-08-11
Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,2019-08-18
5ive,1amQb9Uw9xQGWXyZjW42H1,2019-08-25
Marc Scibilia,4CHiVarfTsFhkFOk5vHS77,2019-05-12
LOTTE,3gqabzO7zvHVzAIT0Nxqa3,2019-05-12
Shindy,5j21TGkrNEAJe3gG9VlS34,2019-05-12
MAJAN,60pVmLS5zlt31OWk340O3U,2019-05-12
blink-182,6FBDaR13swtiWwGhX1WQsP,2019-05-12
Ruel,5xkAtLTf309LAGZTbvULBn,2019-05-12
Izzy Bizu,6b5YOgXIliAozdo49vUCJQ,2019-05-12
Peter Maffay,5W3s4beu23rOlseCbVOp4l,2019-05-12
Juke Ross,3mDo5Nv0SWpslJe9HzA2xY,2019-05-12
Sero,33qje3nPM5TBq2aBFny5IT,2019-05-12
Gromee,2oRTLExi1ct74cVtfAwfhV,2019-05-12
PNAU,6n28c9qs9hNGriNa72b26u,2019-05-12
Silbermond,3GbUWWI1rMwAIPbUVPvnPA,2019-05-12
ANYA,0LtICwkx09q0oc4VjuwJTT,2019-05-12
Lukas Rieger,0QPfdFGUGhEOrYAzdUw1Xx,2019-05-12
Kyd the Band,0NHArXVgYnHIxtWGIS7xWS,2019-05-12
Mark Forster,7qXzy6c5RWT0XlVQcOBIDG,2019-05-12
Gringo,5Sjj30aHCmKcM9SdVX7PBK,2019-05-12
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,2019-05-12
Hava,3Mn6d673ieRza7uw6zY2Zv,2019-05-12
Xavier Naidoo,47RPLpnGhBRTjQrRBOev9s,2019-05-12
Gavin James,25tMQOrIU4LlUo6Sv8v5SE,2019-05-12
Joshi Mizu,03bmDyr8klGV17DKQnPZVA,2019-05-12
Johannes Oerding,4I7D65YMlr6ZxVEGPb7q2K,2019-05-12
Jesper Jenset,4Q6zYbQ2MrKiEWTGB3yrPv,2019-05-12
YONII,7H3TyvM3dpW78cru0Oaui9,2019-05-12
Kelvin Jones,2t1vHqFELDwweQWM6JYxHG,2019-05-12
Decco,3eii93RK8M9F3wEJDe7YJG,2019-05-12
JOHN.k,73eAAfRkS2Vi4hx68oTJJE,2019-05-12
Sody,01y8iBZYk8aeNfPsuTVrAt,2019-05-12
Kool Savas,1SUu1Bi7ev9HbOzyVC77qD,2019-05-12
Jupe,3evbznUo9BuH3Ykqid374c,2019-05-12
Marius Bear,6thEUEg4pJq0H4aLVqNMwb,2019-05-12
TRXD,29JlvmcJaB2Iv1dQZ8Jd8F,2019-05-12
Tate McRae,45dkTj5sMRSjrmBSBeiHym,2019-05-12
Maluma,1r4hJ1h58CWwUQe3MxPuau,2019-05-19
Maître Gims,0GOx72r5AAEKRGQFn3xqXK,2019-05-19
Guapo Lou,3nJlgBPACnoqUswTx9ogd8,2019-05-19
Call Me Karizma,5fENlrINIVP0gJOtKxvORt,2019-05-19
THE S.L.P.,4CLxFMLXyDPDiENHddT4DA,2019-05-19
Be Charlotte,2rTZSJ6JzWaKJaHGbEkRjl,2019-05-19
Vanessa Mai,3WUe8ADT5d65WeByR3ubl7,2019-05-19
X Lovers,1Hr5Adjkxh6ihfsoahOY38,2019-05-19
Juju,4sg4no0TXdsrM1s4SVUwNF,2019-05-19
Julian Perretta,2JLl6rSFWx9YuSPLcLhkAG,2019-05-19
JAZN,3PP4drc6wQuyKstnJfXpu1,2019-05-19
Justin Jesso,1QDrz3DMMaz3TB1cm0PGDu,2019-05-19
Go Go Berlin,2KhxPosY8D9KS5yQn8kYaE,2019-05-19
Ozuna,1i8SpTcr7yvPOmcqrbnVXY,2019-05-19
Pedro Capó,4QVBYiagIaa6ZGSPMbybpy,2019-05-19
Nicky Jam,1SupJlEpv7RS2tPNRaHViT,2019-05-19
Will And The People,3yi2l5QktSliTLZI2QskQA,2019-05-19
Anstandslos & Durchgeknallt,5R8zS6ofKclznKk3ffudoO,2019-05-19
Adaptiv,6IPc2gsAni4QtYNmv1U6nc,2019-05-19
Zugezogen Maskulin,1yrJYfMWNHZWIGWM2Cb4gF,2019-05-19
Dominic Fike,6USv9qhCn6zfxlBQIYJ9qs,2019-05-26
LORYN,0ryyI8NGZJ4MLeRfwbkODZ,2019-05-26
RIN,18ISxWwWjV6rPLoVCXf1dz,2019-05-26
Thorsteinn Einarsson,7kCeNecZvb7zxsnRUC8jTV,2019-05-26
Tom Walker,7z2avKuuiMAT4XZJFv8Rvh,2019-05-26
LissA,6aAestjbtEbALwyIYPg8Na,2019-05-26
Becky G,4obzFoKoKRHIphyHzJ35G3,2019-05-26
Von Wegen Lisbeth,0uNoScPvcAL4krqNZfeJBq,2019-05-26
Xavi,0ZCbxUPZReHqmDsGmiRvL1,2019-05-26
Antonia,4TLzMoEaUDkcAfIlY3Xhxn,2019-05-26
Russ,1z7b1Pr1rSlvWRzsW3HOrS,2019-05-26
Wild Culture,7hayBHpyq0PvgOt9l96hpp,2019-05-26
Conchita Wurst,1TGdxJ3UvFq055SVjwx49v,2019-05-26
Cris Cab,7vWBZm3sQ8yQvfV4nXxHXK,2019-06-02
John De Sohn,3TVjdmhfFoYJLgBEkkZTBm,2019-06-02
Zhavia Ward,1CO6e7WRJvSFenmQO8n64C,2019-06-02
Calvin Harris,7CajNmpbOovFoOoasH2HaY,2019-06-02
Bad Bunny,4q3ewBCX7sLwd24euuV69X,2019-06-02
